지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),최심적설(cm),최심신적설(cm),3시간신적설합(cm),최심적설 나타난날(yyyymmdd),최심신적설 나타난날(yyyymmdd)
100,대관령,2017-04-01,8.8,15.2,2.5,23,-3.4,20170430,20170402,,,,,
100,대관령,2017-05-01,13.8,20.1,7.4,26.8,1.5,20170529,20170502,,,,,
100,대관령,2017-06-01,15.8,21.8,10.1,29,2.4,20170619,20170611,,,,,
100,대관령,2017-07-01,21.5,25.1,18.6,31.1,14.9,20170719,20170706,,,,,
100,대관령,2017-08-01,19.2,23,16.2,29.3,7.6,20170805,20170831,,,,,
100,대관령,2017-09-01,14.6,20.2,9.3,25.9,2.9,20170908,20170929,,,,,
100,대관령,2017-10-01,9,14.4,4.3,21.6,-5.3,20171008,20171031,,,,,
100,대관령,2017-11-01,1.2,6,-5,14.8,-15.3,20171102,20171127,,,,,
100,대관령,2017-12-01,-6.6,-2.1,-11.9,4.5,-20.5,20171223,20171214,,,,,
100,대관령,2018-01-01,-8.5,-3.2,-13.5,3.9,-24.4,20180115,20180127,,,,,
100,대관령,2018-02-01,-6.5,-1.2,-12.4,5.3,-23.4,20180225,20180207,,,,,
100,대관령,2018-03-01,2.3,7.4,-4.1,17.5,-17.1,20180331,20180306,,,,,
100,대관령,2018-04-01,8.1,13.9,2,27.3,-4.8,20180420,20180408,,,,,
100,대관령,2018-05-01,12.5,18.2,6.8,28.3,0.4,20180515,20180521,,,,,
100,대관령,2018-06-01,17.1,22.8,11.8,28.5,6.4,20180624,20180601,,,,,
100,대관령,2018-07-01,21.4,25.8,17.8,32.9,10.4,20180722,20180708,,,,,
100,대관령,2018-08-01,21.1,25.5,17.5,32.2,10.9,20180803,20180818,,,,,
100,대관령,2018-09-01,14.2,18.7,9.7,23.2,1.8,20180904,20180925,,,,,
100,대관령,2018-10-01,6.9,12.9,1.5,18.6,-4.5,20181007,20181030,,,,,
100,대관령,2018-11-01,2.7,8.8,-2.7,16.8,-9.2,20181103,20181123,,,,,
100,대관령,2018-12-01,-5,0.7,-10.8,11.1,-20.3,20181203,20181231,,,,,
100,대관령,2019-01-01,-5.6,0.4,-12.1,5.3,-20.1,20190130,20190109,,,,,
100,대관령,2019-02-01,-3.3,2.1,-9.2,8.1,-16.6,20190224,20190210,,,,,
100,대관령,2019-03-01,1.6,7.3,-3.5,15,-8,20190319,20190308,,,,,
100,대관령,2019-04-01,6.2,12.3,-0.2,24.4,-8.4,20190423,20190401,,,,,
100,대관령,2019-05-01,14.5,21.6,6.3,29.6,-3.6,20190524,20190507,,,,,
100,대관령,2019-06-01,16.3,21.9,10.8,28.2,4.3,20190604,20190612,,,,,
100,대관령,2019-07-01,20.2,23.8,17.4,29.4,11.8,20190727,20190703,,,,,
100,대관령,2019-08-01,21,25.6,17,30.2,12.3,20190804,20190819,,,,,
100,대관령,2019-09-01,16.1,21.3,11.9,26.7,4.4,20190907,20190924,,,,,
100,대관령,2019-10-01,10.1,15.3,5.1,22.7,-1.9,20191001,20191028,,,,,
100,대관령,2019-11-01,2.9,9.4,-2.6,15.6,-9.7,20191124,20191121,,,,,
100,대관령,2019-12-01,-2.8,2.2,-8,9.8,-15.5,20191216,20191206,,,,,
100,대관령,2020-01-01,-3.2,1.6,-7.5,9.3,-14.2,20200123,20200121,,,,,
100,대관령,2020-02-01,-2.7,2.5,-8.5,10.3,-24,20200214,20200206,,,,,
100,대관령,2020-03-01,2.1,8.4,-4.2,20.5,-8.9,20200326,20200316,,,,,
100,대관령,2020-04-01,4.8,11.1,-1.6,20.1,-9.2,20200430,20200405,,,,,
100,대관령,2020-05-01,12.8,18.6,7.3,25.2,0.6,20200517,20200507,,,,,
100,대관령,2020-06-01,18.7,24.3,13.4,31.6,8.1,20200609,20200606,,,,,
100,대관령,2020-07-01,17.9,22.3,13.9,28.7,7.8,20200731,20200716,,,,,
100,대관령,2020-08-01,22.2,25.8,19.5,30.8,15.8,20200825,20200824,,,,,
100,대관령,2020-09-01,14.7,19.1,10.8,26.3,3,20200901,20200921,,,,,
100,대관령,2020-10-01,7.9,14.6,2,19.7,-4.6,20201002,20201029,,,,,
100,대관령,2020-11-01,3.4,8.9,-2.2,18.3,-8.9,20201119,20201130,,,,,
100,대관령,2020-12-01,-5.4,-0.4,-10.1,8,-20.2,20201228,20201231,,,,,
100,대관령,2021-01-01,-7.3,-1.8,-13,7.6,-24.3,20210125,20210108,,,,,
100,대관령,2021-02-01,-2,3.8,-8.1,15.6,-17.4,20210221,20210218,,,,,
100,대관령,2021-03-01,3,9.2,-2.9,16.1,-16.9,20210325,20210303,,,,,
100,대관령,2021-04-01,7.5,13.5,1.1,20.9,-5.7,20210421,20210410,,,,,
100,대관령,2021-05-01,11.8,17.3,6.2,25.2,-0.7,20210519,20210511,,,,,
100,대관령,2021-06-01,16.8,21.7,12.5,27.8,8,20210610,20210614,,,,,
100,대관령,2021-07-01,21.4,26.4,17.1,30.1,13.6,20210724,20210701,,,,,
100,대관령,2021-08-01,19.6,23.6,16.8,30.6,12.6,20210805,20210831,,,,,
100,대관령,2021-09-01,15.7,19.8,12.2,25.5,7.6,20210909,20210924,,,,,
100,대관령,2021-10-01,9.7,15.8,4.8,26.1,-5,20211003,20211017,,,,,
100,대관령,2021-11-01,,,,15.1,-6.9,20211105,20211117,,,,,
101,춘천,2017-01-01,-3,3.1,-8.5,10.9,-15.9,20170108,20170124,,,,,
101,춘천,2017-02-01,-1.2,5.1,-7.5,12.3,-14.4,20170228,20170202,,,,,
101,춘천,2017-03-01,5,12.2,-1.3,19,-7.4,20170319,20170308,,,,,
101,춘천,2017-04-01,13.6,20.5,6.5,28.6,-0.3,20170430,20170403,,,,,
101,춘천,2017-05-01,19.1,25.9,12.5,30.8,7.5,20170520,20170508,,,,,
101,춘천,2017-06-01,22.8,29.2,16.9,34.5,11.1,20170623,20170611,,,,,
101,춘천,2017-07-01,26.6,30.1,23.7,34.3,20.5,20170714,20170701,,,,,
101,춘천,2017-08-01,24.5,28.8,21.2,36.3,14.3,20170805,20170831,,,,,
101,춘천,2017-09-01,19.5,25.8,14.6,28.9,6.5,20170904,20170929,,,,,
101,춘천,2017-10-01,13.9,20.3,9.1,26.8,-2.6,20171008,20171031,,,,,
101,춘천,2017-11-01,3.7,9.5,-1.5,18.4,-9.2,20171108,20171119,,,,,
101,춘천,2017-12-01,-3.9,1,-9,8.1,-17.6,20171223,20171212,,,,,
101,춘천,2018-01-01,-5.5,0.3,-10.6,8.2,-21.6,20180117,20180126,,,,,
101,춘천,2018-02-01,-3,3.4,-9.3,10.9,-18,20180226,20180205,,,,,
101,춘천,2018-03-01,7.3,13.5,1,23.1,-7.4,20180329,20180302,,,,,
101,춘천,2018-04-01,12.4,19.3,6,29.1,-1.6,20180420,20180408,,,,,
101,춘천,2018-05-01,17.7,23.5,11.8,30.6,3.4,20180526,20180504,,,,,
101,춘천,2018-06-01,23.1,29.1,17.6,33.9,13.4,20180625,20180616,,,,,
101,춘천,2018-07-01,26.7,31.5,22.6,37.2,14.7,20180724,20180708,,,,,
101,춘천,2018-08-01,27.3,32.3,23.3,39.5,17.4,20180801,20180818,,,,,
101,춘천,2018-09-01,19.6,25.3,15,29.1,8.3,20180901,20180925,,,,,
101,춘천,2018-10-01,10.9,17.5,5.8,24.3,-2.4,20181004,20181030,,,,,
101,춘천,2018-11-01,5.6,11.7,1.2,18.8,-6.6,20181103,20181123,,,,,
101,춘천,2018-12-01,-2.8,3.3,-7.8,11.6,-16.4,20181222,20181229,,,,,
101,춘천,2019-01-01,-3.5,4.1,-9.8,8,-14.1,20190123,20190109,,,,,
101,춘천,2019-02-01,0,6.4,-5.8,14.1,-13.2,20190227,20190201,,,,,
101,춘천,2019-03-01,5.7,12.5,-0.8,18.7,-6.7,20190319,20190314,,,,,
101,춘천,2019-04-01,11.3,18.3,4.5,28.4,-4.8,20190422,20190401,,,,,
101,춘천,2019-05-01,19,26.5,11.4,33.5,4,20190524,20190507,,,,,
101,춘천,2019-06-01,22.1,28,16.8,32.9,11.8,20190627,20190601,,,,,
101,춘천,2019-07-01,25.6,29.9,22,36.3,16.4,20190705,20190709,,,,,
101,춘천,2019-08-01,26.2,31.2,22.3,36.3,17.1,20190805,20190831,,,,,
101,춘천,2019-09-01,21.3,26.4,17.6,32.1,13.1,20190907,20190924,,,,,
101,춘천,2019-10-01,14.7,20.6,9.9,26.7,1.9,20191004,20191030,,,,,
101,춘천,2019-11-01,5.6,11.6,1,19.7,-6.4,20191101,20191120,,,,,
101,춘천,2019-12-01,-0.1,4.4,-4.1,9.7,-12.3,20191211,20191206,,,,,
101,춘천,2020-01-01,-0.1,5.7,-4.6,11.2,-9.5,20200123,20200115,,,,,
101,춘천,2020-02-01,1.4,7.2,-3.8,14.5,-13,20200215,20200206,,,,,
101,춘천,2020-03-01,7,13.9,0.1,21.5,-5.6,20200326,20200306,,,,,
101,춘천,2020-04-01,10.5,17.5,3.2,24.3,-3,20200430,20200405,,,,,
101,춘천,2020-05-01,18.1,23.8,12.9,30.1,6,20200530,20200520,,,,,
101,춘천,2020-06-01,24.2,29.8,19.2,36.4,14.7,20200622,20200602,,,,,
101,춘천,2020-07-01,23.8,28.1,20.1,33,17,20200709,20200714,,,,,
101,춘천,2020-08-01,26.1,29.5,23.6,34.6,21.4,20200826,20200823,,,,,
101,춘천,2020-09-01,19.7,24.8,15.8,30.8,10.4,20200901,20200921,,,,,
101,춘천,2020-10-01,11.9,19.4,6.2,24.3,-1.9,20201003,20201024,,,,,
101,춘천,2020-11-01,6.1,12.6,0.8,19.5,-7.7,20201119,20201130,,,,,
101,춘천,2020-12-01,-2.7,3.8,-7.9,10.5,-17.2,20201228,20201216,,,,,
101,춘천,2021-01-01,-4.7,1.5,-10.5,12.6,-21.9,20210124,20210108,,,,,
101,춘천,2021-02-01,1.2,8,-5,19.9,-13.7,20210221,20210218,,,,,
101,춘천,2021-03-01,7.8,14.8,1.8,23.5,-2.5,20210331,20210303,,,,,
101,춘천,2021-04-01,13.1,19.9,6.7,29.2,2,20210421,20210418,,,,,
101,춘천,2021-05-01,16.4,22.3,11,31.2,4.3,20210514,20210506,,,,,
101,춘천,2021-06-01,22.3,27.7,17.8,33,12.5,20210613,20210604,,,,,
101,춘천,2021-07-01,27.3,32.8,23.1,36.6,19.9,20210724,20210703,,,,,
101,춘천,2021-08-01,24.9,29.5,21.5,34.3,17.4,20210806,20210819,,,,,
101,춘천,2021-09-01,21.3,26.7,17.2,30.1,14.9,20210912,20210916,,,,,
101,춘천,2021-10-01,14,20,9.5,28.5,-1.2,20211003,20211017,,,,,
101,춘천,2021-11-01,,,,20.6,-4.3,20211107,20211113,,,,,
102,백령도,2017-01-01,-0.2,2.1,-2.3,7.7,-7.3,20170107,20170123,12.2,11.2,28.4,20170120,20170119
102,백령도,2017-02-01,0.3,2.8,-1.9,8,-7.1,20170228,20170210,10.5,10.5,10.6,20170222,20170222
102,백령도,2017-03-01,4.8,8.1,2.3,14.8,-3.4,20170319,20170307,1.5,1.5,1.5,20170307,20170306
102,백령도,2017-04-01,10.3,14.6,7.3,20,4.2,20170429,20170401,,,,,
102,백령도,2017-05-01,15.9,20.3,12.2,24.8,8.4,20170522,20170506,,,,,
102,백령도,2017-06-01,19.7,23.8,16.7,29,11.7,20170628,20170603,,,,,
102,백령도,2017-07-01,24.4,27.4,22.2,31.8,20.4,20170721,20170702,,,,,
102,백령도,2017-08-01,23.9,26.7,21.9,31.3,17.1,20170802,20170828,,,,,
102,백령도,2017-09-01,20.7,23.7,18.3,27.4,14.9,20170908,20170929,,,,,
102,백령도,2017-10-01,15,17.8,12.8,23.2,6.9,20171009,20171030,,,,,
102,백령도,2017-11-01,6.8,9.6,4.5,17.9,-2.5,20171102,20171119,0.5,0.5,0.9,20171119,20171119
102,백령도,2017-12-01,0.4,3.3,-2.1,8.8,-7.4,20171203,20171211,3.3,3.3,9.1,20171208,20171208
102,백령도,2018-01-01,-2.9,-0.7,-5.2,6.6,-13.7,20180117,20180126,4,3.5,16.9,20180113,20180129
102,백령도,2018-02-01,-1.8,0.8,-4.2,6.7,-9.8,20180223,20180206,1.5,1.5,2.3,20180202,20180202
102,백령도,2018-03-01,4.1,7.7,1.3,16.6,-5.1,20180330,20180302,,,,,
102,백령도,2018-04-01,9.3,12.8,6.3,18.5,1.7,20180420,20180406,,,,,
102,백령도,2018-05-01,13.2,17.1,10.2,21.8,7.9,20180526,20180510,,,,,
102,백령도,2018-06-01,18.3,22.3,15,27.8,11.9,20180621,20180609,,,,,
102,백령도,2018-07-01,23,26.1,20.3,31.4,17.6,20180729,20180707,,,,,
102,백령도,2018-08-01,24.9,28.3,21.8,32.8,18.4,20180816,20180826,,,,,
102,백령도,2018-09-01,19.8,22.6,17.4,26.2,15,20180901,20180927,,,,,
102,백령도,2018-10-01,13.9,16.6,11.3,22,6.3,20181004,20181031,,,,,
102,백령도,2018-11-01,9.2,11.7,6.9,16,0.9,20181104,20181123,,,,,
102,백령도,2018-12-01,1.1,3.5,-1.1,10.9,-8.9,20181203,20181228,7.3,7.3,8.7,20181208,20181208
102,백령도,2019-01-01,0.8,3.2,-1.5,7.1,-6,20190119,20190109,,,,,
102,백령도,2019-02-01,0.9,3.5,-1.4,10.7,-9.3,20190223,20190208,4.6,4.6,8.3,20190215,20190215
102,백령도,2019-03-01,4.9,8.2,2.6,12.8,-0.5,20190326,20190315,,,,,
102,백령도,2019-04-01,9.1,13.1,5.9,17.9,1.9,20190422,20190403,,,,,
102,백령도,2019-05-01,15.2,19.8,11.1,24.9,7.2,20190522,20190514,,,,,
102,백령도,2019-06-01,18,21.4,15.2,27.1,12.9,20190626,20190601,,,,,
102,백령도,2019-07-01,22.2,25.7,19.2,28.9,15.6,20190719,20190706,,,,,
102,백령도,2019-08-01,24,27.3,21.2,31.2,18.5,20190810,20190830,,,,,
102,백령도,2019-09-01,20.5,23.5,18.2,28.1,14.8,20190903,20190919,,,,,
102,백령도,2019-10-01,15.7,18.7,13.1,23.8,9.3,20191002,20191026,,,,,
102,백령도,2019-11-01,9.3,12,6.5,18.4,0.6,20191103,20191128,,,,,
102,백령도,2019-12-01,3.7,6.6,1.1,11.3,-6.2,20191211,20191231,,,,,
102,백령도,2020-01-01,2.8,4.9,1.2,8.6,-2.6,20200129,20200114,,,,,
102,백령도,2020-02-01,2.7,5,0.4,11.1,-7.5,20200214,20200205,4.3,4.1,3.9,20200217,20200215
102,백령도,2020-03-01,6.1,9.2,3.3,15.4,-1.2,20200324,20200305,,,,,
102,백령도,2020-04-01,9.4,12.4,6.7,17.2,4.3,20200428,20200413,,,,,
102,백령도,2020-05-01,13.7,17.2,11,22.5,6.2,20200503,20200506,,,,,
102,백령도,2020-06-01,18.9,22.7,15.8,28,12.2,20200622,20200613,,,,,
102,백령도,2020-07-01,21,24.3,18.5,27.3,15.3,20200717,20200709,,,,,
102,백령도,2020-08-01,23.8,26,22.2,30.5,20.1,20200826,20200823,,,,,
102,백령도,2020-09-01,20.4,23.3,18,25.6,15.3,20200906,20200925,,,,,
102,백령도,2020-10-01,15.1,17.8,12.4,21.2,9.1,20201008,20201023,,,,,
102,백령도,2020-11-01,9.4,12.1,7,18.8,0.4,20201119,20201128,,,,,
102,백령도,2020-12-01,2.4,4.9,0.1,10.5,-10,20201227,20201230,6.3,5.1,6.6,20201231,20201231
102,백령도,2021-01-01,-1,1.8,-3.6,9.4,-11.9,20210124,20210108,50.6,18.1,67.6,20210112,20210110
102,백령도,2021-02-01,2.1,5.6,-1,12.9,-9.1,20210220,20210217,1.5,1.5,3.2,20210216,20210216
102,백령도,2021-03-01,6.1,9.4,3.3,17.1,-0.9,20210331,20210302,,,,,
102,백령도,2021-04-01,10.9,14.8,7.9,20.2,4.6,20210424,20210414,,,,,
102,백령도,2021-05-01,14.5,18.3,10.8,23.1,6.1,20210514,20210501,,,,,
102,백령도,2021-06-01,18.7,22.5,15.9,27.1,12.3,20210616,20210604,,,,,
102,백령도,2021-07-01,24,27.4,21.2,31.7,17.5,20210727,20210704,,,,,
102,백령도,2021-08-01,23.6,26.5,21.3,28.8,18.2,20210809,20210831,,,,,
102,백령도,2021-09-01,21.4,24.1,19.1,26.7,15.6,20210914,20210921,,,,,
102,백령도,2021-10-01,16.1,18.7,13.6,24.2,6.2,20211003,20211017,,,,,
102,백령도,2021-11-01,,,,19.5,2.8,20211114,20211110,,,,,
104,북강릉,2017-01-01,1.2,5.3,-2.9,12,-10.7,20170102,20170123,31.3,31.3,51.5,20170120,20170120
104,북강릉,2017-02-01,3.2,7.6,-1.5,14.8,-7.1,20170216,20170211,14.5,,,20170201,
104,북강릉,2017-03-01,6.7,11,2.3,17.2,-3.2,20170318,20170308,3.8,3.8,3.8,20170314,20170314
104,북강릉,2017-04-01,14.5,20,9.3,30.5,2.1,20170430,20170402,,,,,
104,북강릉,2017-05-01,19.1,24.2,13.7,33.6,8.5,20170519,20170502,,,,,
104,북강릉,2017-06-01,19.8,24.3,15.7,30.7,9.7,20170630,20170602,,,,,
104,북강릉,2017-07-01,25.4,28.9,22.3,33.9,19,20170713,20170727,,,,,
104,북강릉,2017-08-01,23.1,26.3,20.5,31.4,16,20170822,20170831,,,,,
104,북강릉,2017-09-01,20.1,24.5,15.8,29,11.8,20170908,20170929,,,,,
104,북강릉,2017-10-01,14.4,18.2,10.9,23.9,5.3,20171009,20171031,,,,,
104,북강릉,2017-11-01,8,12.5,3,20.1,-3.5,20171108,20171125,,,,,
104,북강릉,2017-12-01,1.1,5.3,-3.6,11.7,-9.7,20171223,20171217,,,,,
104,북강릉,2018-01-01,-0.8,3.6,-5.2,13.1,-15.9,20180115,20180126,5.1,5.1,5.1,20180123,20180122
104,북강릉,2018-02-01,0.1,4.5,-4.5,10.4,-12.7,20180214,20180206,1,1,1.6,20180228,20180228
104,북강릉,2018-03-01,8.2,12.8,3,24.6,-4.6,20180331,20180302,8,8,12.5,20180305,20180305
104,북강릉,2018-04-01,13.4,18.7,8,31.8,0.6,20180421,20180407,,,,,
104,북강릉,2018-05-01,16.2,20.5,11.8,29.7,4.3,20180515,20180503,,,,,
104,북강릉,2018-06-01,21.6,25.8,17.7,33.6,12.6,20180624,20180617,,,,,
104,북강릉,2018-07-01,25.1,28.4,21.9,34.6,15.3,20180722,20180707,,,,,
104,북강릉,2018-08-01,24.9,28.5,21.6,37.1,17,20180805,20180818,,,,,
104,북강릉,2018-09-01,19.2,22.9,15.5,29,11.1,20180906,20180925,,,,,
104,북강릉,2018-10-01,13.2,17.4,8.8,24.3,1.1,20181007,20181030,,,,,
104,북강릉,2018-11-01,9.2,13.4,5.4,19.7,-3.3,20181104,20181123,,,,,
104,북강릉,2018-12-01,2.1,6.5,-2.3,14,-11.3,20181203,20181228,,,,,
104,북강릉,2019-01-01,2,6.9,-2.5,12.6,-7.6,20190130,20190116,17.1,17.1,20.6,20190131,20190131
104,북강릉,2019-02-01,3,7.1,-1.1,15.5,-7.4,20190224,20190201,17.1,1.3,1.8,20190201,20190207
104,북강릉,2019-03-01,8.1,13,3,20.8,-1.7,20190319,20190314,,,,,
104,북강릉,2019-04-01,11.6,16.2,6.5,24.8,1.1,20190416,20190410,,,,,
104,북강릉,2019-05-01,19.7,25.1,14.3,33.5,6.8,20190525,20190507,,,,,
104,북강릉,2019-06-01,19.8,23.9,16,31.9,11.6,20190604,20190612,,,,,
104,북강릉,2019-07-01,24.3,27.7,21.5,34.5,17.2,20190723,20190710,,,,,
104,북강릉,2019-08-01,24.8,28.5,21.4,32.8,17.9,20190801,20190831,,,,,
104,북강릉,2019-09-01,20.3,24,16.9,31.2,12,20190907,20190924,,,,,
104,북강릉,2019-10-01,15.5,19.6,11.7,23.3,6.4,20191001,20191027,,,,,
104,북강릉,2019-11-01,9.3,14.1,4.8,22,-2.2,20191124,20191120,,,,,
104,북강릉,2019-12-01,4.5,8.9,0.1,15.8,-6.1,20191217,20191231,,,,,
104,북강릉,2020-01-01,3.5,7.4,0.1,10.6,-5.6,20200108,20200101,0.5,0.5,0.7,20200130,20200130
104,북강릉,2020-02-01,4.1,8.7,-0.3,16.6,-8,20200213,20200206,4.2,4.2,4.4,20200209,20200208
104,북강릉,2020-03-01,8,12.8,2.7,19.4,-1.6,20200326,20200305,7,3.7,7.9,20200316,20200315
104,북강릉,2020-04-01,10.8,15.8,5.7,25.8,0.3,20200430,20200405,,,,,
104,북강릉,2020-05-01,17,21.9,12.8,32.2,7.2,20200501,20200507,,,,,
104,북강릉,2020-06-01,22.2,26.5,18,33.2,13.5,20200609,20200603,,,,,
104,북강릉,2020-07-01,21,24.1,18.2,31.7,13.9,20200731,20200716,,,,,
104,북강릉,2020-08-01,25.4,29.3,22.3,35.2,18.9,20200825,20200823,,,,,
104,북강릉,2020-09-01,19.4,23.3,15.8,29,10.5,20200904,20200928,,,,,
104,북강릉,2020-10-01,13.7,18.8,9.1,25.4,3.6,20201002,20201024,,,,,
104,북강릉,2020-11-01,9.9,14.6,5,24.7,-4,20201119,20201130,,,,,
104,북강릉,2020-12-01,1.7,6.6,-3.1,11.8,-11.7,20201228,20201231,0.4,0.4,0.4,20201213,20201213
104,북강릉,2021-01-01,-0.6,4.2,-5.6,13.7,-16.9,20210115,20210108,,,,,
104,북강릉,2021-02-01,3.8,8.8,-1.3,18.5,-10.9,20210221,20210218,,,,,
104,북강릉,2021-03-01,8.3,12.9,3.9,18.9,-4.3,20210311,20210303,37.4,32.4,45.7,20210302,20210301
104,북강릉,2021-04-01,12.4,17.1,7.4,24.2,1.3,20210419,20210410,,,,,
104,북강릉,2021-05-01,16.4,21.1,11.4,28.8,7.3,20210522,20210502,,,,,
104,북강릉,2021-06-01,20.1,24,16.6,29.7,11.7,20210620,20210604,,,,,
104,북강릉,2021-07-01,24.5,28.3,21.2,32,17.4,20210731,20210705,,,,,
104,북강릉,2021-08-01,23.5,27.1,20.6,34.1,16,20210805,20210831,,,,,
104,북강릉,2021-09-01,20,23.7,16.7,27.5,14.3,20210911,20210924,,,,,
104,북강릉,2021-10-01,15.2,19.8,11.3,31.7,3.7,20211003,20211017,,,,,
104,북강릉,2021-11-01,,,,19.8,0.9,20211101,20211113,,,,,
105,강릉,2017-01-01,1.5,5.8,-2,12.3,-9.6,20170107,20170123,,,,,
105,강릉,2017-02-01,3.5,8.4,-0.8,15.5,-6.9,20170216,20170210,,,,,
105,강릉,2017-03-01,7.1,11.8,2.8,17.4,-2.9,20170330,20170308,,,,,
105,강릉,2017-04-01,15.4,20.7,10.3,30.4,3.2,20170430,20170402,,,,,
105,강릉,2017-05-01,20.3,25.3,15.4,33.2,8.7,20170519,20170502,,,,,
105,강릉,2017-06-01,21.2,25.7,17.1,33,11.4,20170630,20170611,,,,,
105,강릉,2017-07-01,26.8,30.1,23.9,37.1,20,20170713,20170727,,,,,
105,강릉,2017-08-01,24.3,27.4,21.6,32.9,17.3,20170822,20170831,,,,,
105,강릉,2017-09-01,21.3,25.9,17.2,30.5,12.4,20170908,20170929,,,,,
105,강릉,2017-10-01,15.2,19.2,11.8,24.7,5.7,20171009,20171030,,,,,
105,강릉,2017-11-01,9,13.6,4.6,21.3,-2.7,20171102,20171119,,,,,
105,강릉,2017-12-01,1.5,5.9,-2.6,12.4,-8.8,20171223,20171212,,,,,
105,강릉,2018-01-01,-0.2,4.4,-3.9,12.5,-14.2,20180115,20180124,,,,,
105,강릉,2018-02-01,0.5,5.2,-3.8,11.2,-10.7,20180214,20180206,,,,,
105,강릉,2018-03-01,9.2,14,4.1,25.8,-3,20180331,20180302,,,,,
105,강릉,2018-04-01,14.5,19.7,9.2,32.3,1.5,20180421,20180407,,,,,
105,강릉,2018-05-01,17.3,21.7,13.1,32.1,5.2,20180515,20180510,,,,,
105,강릉,2018-06-01,23.2,27.3,19.3,34.5,13.5,20180624,20180617,,,,,
105,강릉,2018-07-01,26.8,30.2,23.9,37.2,15.9,20180716,20180707,,,,,
105,강릉,2018-08-01,26.2,29.9,22.9,38.2,18.2,20180804,20180818,,,,,
105,강릉,2018-09-01,20,23.9,16.5,29.1,12.1,20180905,20180928,,,,,
105,강릉,2018-10-01,14.1,18.5,10.4,25.9,4.3,20181007,20181030,,,,,
105,강릉,2018-11-01,10,14.4,6.6,21.6,0,20181103,20181123,,,,,
105,강릉,2018-12-01,2.7,7.3,-1.1,14.9,-9.9,20181202,20181228,,,,,
105,강릉,2019-01-01,2.8,7.7,-1.1,13.7,-6.2,20190130,20190109,,,,,
105,강릉,2019-02-01,3.8,8.2,-0.1,16.5,-5,20190224,20190208,,,,,
105,강릉,2019-03-01,8.9,13.8,4.4,22.4,0,20190319,20190313,,,,,
105,강릉,2019-04-01,12.6,17.1,7.5,25.1,1.8,20190417,20190410,,,,,
105,강릉,2019-05-01,21,26.2,15.8,34.8,8.9,20190526,20190506,,,,,
105,강릉,2019-06-01,21.4,26.5,17.3,34.1,11.9,20190604,20190612,,,,,
105,강릉,2019-07-01,25.8,29.1,23.1,35.4,18,20190723,20190710,,,,,
105,강릉,2019-08-01,26.5,30.8,23.3,36.4,20.4,20190801,20190831,,,,,
105,강릉,2019-09-01,21.5,25.9,18.2,33.4,13.8,20190907,20190923,,,,,
105,강릉,2019-10-01,16.6,21.6,13,25.1,8.6,20191001,20191028,,,,,
105,강릉,2019-11-01,10.2,15.8,6,23.8,0.6,20191124,20191120,,,,,
105,강릉,2019-12-01,5.3,10,1.3,16.5,-5.6,20191216,20191231,,,,,
105,강릉,2020-01-01,4.4,8.1,1.7,12.5,-3,20200123,20200101,,,,,
105,강릉,2020-02-01,5,9.6,0.9,16.7,-7.1,20200213,20200206,,,,,
105,강릉,2020-03-01,8.7,13.9,3.6,21.7,-0.3,20200326,20200305,,,,,
105,강릉,2020-04-01,11.8,16.4,7.1,26.8,1.4,20200430,20200405,,,,,
105,강릉,2020-05-01,18.3,22.9,14.3,32.5,8.3,20200501,20200521,,,,,
105,강릉,2020-06-01,24.1,28.2,20.1,34.5,15.2,20200609,20200606,,,,,
105,강릉,2020-07-01,22.4,25.5,19.6,33.4,14.8,20200731,20200716,,,,,
105,강릉,2020-08-01,27,30.5,24.1,36.5,20.2,20200825,20200823,,,,,
105,강릉,2020-09-01,20.6,24.5,17.2,29.7,11.5,20200904,20200928,,,,,
105,강릉,2020-10-01,15.1,20.1,10.8,26.6,6.4,20201002,20201024,,,,,
105,강릉,2020-11-01,11,15.6,6.7,25.5,-0.1,20201119,20201130,,,,,
105,강릉,2020-12-01,3,7.8,-0.8,14.3,-10.3,20201228,20201231,,,,,
105,강릉,2021-01-01,0.6,5.7,-3.9,15.4,-15.1,20210115,20210108,,,,,
105,강릉,2021-02-01,4.9,10.3,0,20.7,-8.9,20210221,20210218,,,,,
105,강릉,2021-03-01,9.7,14.8,5,21.1,-3.4,20210311,20210303,,,,,
105,강릉,2021-04-01,13.8,18.9,8.9,25.1,2.2,20210420,20210410,,,,,
105,강릉,2021-05-01,17.9,22.5,13.4,30.9,8.4,20210523,20210502,,,,,
105,강릉,2021-06-01,22,25.9,18.4,30.3,13.9,20210607,20210604,,,,,
105,강릉,2021-07-01,26.7,30.8,23.1,35.6,18.9,20210731,20210705,,,,,
105,강릉,2021-08-01,25.5,29,22.7,36.5,18.4,20210805,20210831,,,,,
105,강릉,2021-09-01,21.7,25.5,18.5,29.6,15.8,20210911,20210930,,,,,
105,강릉,2021-10-01,16.5,21.4,12.5,32.3,2.7,20211003,20211017,,,,,
105,강릉,2021-11-01,,,,22.2,3.6,20211105,20211112,,,,,
106,동해,2017-01-01,3.2,7.1,-0.7,14.2,-6.7,20170102,20170123,,,,,
